mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.35590524673461915,0.14526255019933124,0.07939286231994629,0.026921982303558037,gini,4,auto,200,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.65,0.6919047619047619,0.02791304931381495,49,0.8433734939759037,0.891566265060241,0.9156626506024096,0.8554216867469879,0.8690476190476191,0.8750143430866324,0.02587225670700825
0.8876491546630859,0.25149120957424653,0.20441169738769532,0.08146760295884824,gini,4,auto,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 500}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.65,0.7014285714285714,0.03960118645007959,25,0.8192771084337349,0.891566265060241,0.9036144578313253,0.8795180722891566,0.8690476190476191,0.8726047045324155,0.02907034775801537
0.3155684947967529,0.1049933771962369,0.06961379051208497,0.025627164789133808,gini,4,sqrt,200,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.65,0.6919047619047619,0.02791304931381495,49,0.8433734939759037,0.891566265060241,0.9156626506024096,0.8554216867469879,0.8690476190476191,0.8750143430866324,0.02587225670700825
0.8494993209838867,0.2369988639687721,0.20598416328430175,0.0777897839517939,gini,4,sqrt,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.65,0.7014285714285714,0.03960118645007959,25,0.8192771084337349,0.891566265060241,0.9036144578313253,0.8795180722891566,0.8690476190476191,0.8726047045324155,0.02907034775801537
0.35245456695556643,0.12947716781480473,0.08297872543334961,0.03201177097159219,gini,4,log2,200,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.65,0.6919047619047619,0.02791304931381495,49,0.8433734939759037,0.891566265060241,0.9156626506024096,0.8554216867469879,0.8690476190476191,0.8750143430866324,0.02587225670700825
0.8706202507019043,0.27334839224040486,0.18107366561889648,0.061058869298063985,gini,4,log2,500,"{'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.65,0.7014285714285714,0.03960118645007959,25,0.8192771084337349,0.891566265060241,0.9036144578313253,0.8795180722891566,0.8690476190476191,0.8726047045324155,0.02907034775801537
0.3676931381225586,0.1265919596812446,0.08078556060791016,0.03303536120211895,gini,5,auto,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 200}",0.7619047619047619,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6,0.6914285714285715,0.05474326805028539,58,0.8795180722891566,0.9036144578313253,0.9518072289156626,0.8795180722891566,0.9166666666666666,0.9062248995983936,0.026907630522088357
0.9468124389648438,0.287865231493636,0.18361339569091797,0.06722240940831953,gini,5,auto,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'n_estimators': 500}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.65,0.7014285714285714,0.03960118645007959,25,0.8795180722891566,0.891566265060241,0.9518072289156626,0.891566265060241,0.9166666666666666,0.9062248995983936,0.025806142693039907
0.5189262866973877,0.10477129724403807,0.11091098785400391,0.02788752204962536,gini,5,sqrt,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.7619047619047619,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6,0.6914285714285715,0.05474326805028539,58,0.8795180722891566,0.9036144578313253,0.9518072289156626,0.8795180722891566,0.9166666666666666,0.9062248995983936,0.026907630522088357
0.9462168693542481,0.3087297330896702,0.22737345695495606,0.0863488553556358,gini,5,sqrt,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.65,0.7014285714285714,0.03960118645007959,25,0.8795180722891566,0.891566265060241,0.9518072289156626,0.891566265060241,0.9166666666666666,0.9062248995983936,0.025806142693039907
0.4588446140289307,0.14335385521452595,0.1103133201599121,0.04059536102222399,gini,5,log2,200,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}",0.7619047619047619,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6,0.6914285714285715,0.05474326805028539,58,0.8795180722891566,0.9036144578313253,0.9518072289156626,0.8795180722891566,0.9166666666666666,0.9062248995983936,0.026907630522088357
0.8994992256164551,0.21371586408179802,0.18239374160766603,0.06090554583720177,gini,5,log2,500,"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 500}",0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.65,0.7014285714285714,0.03960118645007959,25,0.8795180722891566,0.891566265060241,0.9518072289156626,0.891566265060241,0.9166666666666666,0.9062248995983936,0.025806142693039907
