mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.3743763446807861,0.017696423793151273,0.07514991760253906,0.009132979753043342,gini,7,sqrt,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7317073170731707,0.65,0.7446341463414634,0.05752996270780306,25,0.9263803680981595,0.9325153374233128,0.9325153374233128,0.9754601226993865,0.9451219512195121,0.9423986233727367,0.017620570005790218
0.8507903575897217,0.13573959864383162,0.2109708309173584,0.05766924994915013,gini,7,sqrt,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7317073170731707,0.65,0.7446341463414634,0.05752996270780306,25,0.9263803680981595,0.9386503067484663,0.9386503067484663,0.9754601226993865,0.9512195121951219,0.94607212329792,0.0166618250255752
0.3081355571746826,0.043897172566174515,0.059770727157592775,0.0049405635489882796,gini,7,log2,200,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7317073170731707,0.65,0.7446341463414634,0.05752996270780306,25,0.9263803680981595,0.9325153374233128,0.9325153374233128,0.9754601226993865,0.9451219512195121,0.9423986233727367,0.017620570005790218
0.9121226310729981,0.2855726561144493,0.15985193252563476,0.019836455021662435,gini,7,log2,500,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7317073170731707,0.65,0.7446341463414634,0.05752996270780306,25,0.9263803680981595,0.9386503067484663,0.9386503067484663,0.9754601226993865,0.9512195121951219,0.94607212329792,0.0166618250255752
0.4351511001586914,0.13249210858667304,0.08977818489074707,0.03257534159615858,gini,8,sqrt,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.8292682926829268,0.7804878048780488,0.7560975609756098,0.7317073170731707,0.6,0.7395121951219512,0.07685675079504832,39,0.9631901840490797,0.9693251533742331,0.9754601226993865,0.9754601226993865,0.9817073170731707,0.9730285799790513,0.006287363209527999
1.1121416091918945,0.37670083053326014,0.23180856704711914,0.10366498729795923,gini,8,sqrt,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7317073170731707,0.625,0.7396341463414634,0.06600028842797466,37,0.9693251533742331,0.9693251533742331,0.9754601226993865,0.9877300613496932,0.9817073170731707,0.9767095615741435,0.007170063343632472
0.5037064552307129,0.1751965031643906,0.09771504402160644,0.04521818095491101,gini,8,log2,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.8292682926829268,0.7804878048780488,0.7560975609756098,0.7317073170731707,0.6,0.7395121951219512,0.07685675079504832,39,0.9631901840490797,0.9693251533742331,0.9754601226993865,0.9754601226993865,0.9817073170731707,0.9730285799790513,0.006287363209527999
0.9972112655639649,0.15636328604698457,0.21149120330810547,0.033660050499695345,gini,8,log2,500,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7317073170731707,0.625,0.7396341463414634,0.06600028842797466,37,0.9693251533742331,0.9693251533742331,0.9754601226993865,0.9877300613496932,0.9817073170731707,0.9767095615741435,0.007170063343632472
0.4716829299926758,0.15536199108862306,0.09921293258666992,0.04605126330827982,entropy,4,sqrt,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.8292682926829268,0.7073170731707317,0.8048780487804879,0.6829268292682927,0.675,0.7398780487804879,0.06438701026618063,29,0.8282208588957055,0.8159509202453987,0.8466257668711656,0.8343558282208589,0.8109756097560976,0.8272257967978452,0.012801388640941868
0.9230344295501709,0.2930724704074109,0.19665842056274413,0.06864213439134369,entropy,4,sqrt,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 500}",0.8292682926829268,0.7073170731707317,0.8048780487804879,0.6829268292682927,0.675,0.7398780487804879,0.06438701026618063,29,0.8343558282208589,0.8159509202453987,0.8466257668711656,0.852760736196319,0.8048780487804879,0.8309142600628461,0.0180983435344593
0.37227725982666016,0.11494623164999011,0.08524851799011231,0.03670431988740727,entropy,4,log2,200,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.8292682926829268,0.7073170731707317,0.8048780487804879,0.6829268292682927,0.675,0.7398780487804879,0.06438701026618063,29,0.8282208588957055,0.8159509202453987,0.8466257668711656,0.8343558282208589,0.8109756097560976,0.8272257967978452,0.012801388640941868
0.9013677597045898,0.26500877881581214,0.21396522521972655,0.09596434607455628,entropy,4,log2,500,"{'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 500}",0.8292682926829268,0.7073170731707317,0.8048780487804879,0.6829268292682927,0.675,0.7398780487804879,0.06438701026618063,29,0.8343558282208589,0.8159509202453987,0.8466257668711656,0.852760736196319,0.8048780487804879,0.8309142600628461,0.0180983435344593
0.37018933296203616,0.13724121066007608,0.13885464668273925,0.09701799621539772,entropy,5,sqrt,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200}",0.8536585365853658,0.7317073170731707,0.8048780487804879,0.7317073170731707,0.675,0.759390243902439,0.06262595873846528,11,0.8588957055214724,0.852760736196319,0.852760736196319,0.8711656441717791,0.8353658536585366,0.8541897351488851,0.011565035535412771
0.8945190906524658,0.25623422010828373,0.20487022399902344,0.08378017961897179,entropy,5,sqrt,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 500}",0.8536585365853658,0.7560975609756098,0.8048780487804879,0.7804878048780488,0.675,0.7740243902439025,0.05909741501647919,1,0.8650306748466258,0.8650306748466258,0.8650306748466258,0.8834355828220859,0.8475609756097561,0.8652177165943439,0.011346859529710361
0.4027751922607422,0.16241019430203155,0.08228530883789062,0.033626882279699954,entropy,5,log2,200,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 200}",0.8536585365853658,0.7317073170731707,0.8048780487804879,0.7317073170731707,0.675,0.759390243902439,0.06262595873846528,11,0.8588957055214724,0.852760736196319,0.852760736196319,0.8711656441717791,0.8353658536585366,0.8541897351488851,0.011565035535412771
0.8710499763488769,0.28384581906089684,0.20872149467468262,0.08424679598535893,entropy,5,log2,500,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 500}",0.8536585365853658,0.7560975609756098,0.8048780487804879,0.7804878048780488,0.675,0.7740243902439025,0.05909741501647919,1,0.8650306748466258,0.8650306748466258,0.8650306748466258,0.8834355828220859,0.8475609756097561,0.8652177165943439,0.011346859529710361
0.28808135986328126,0.008656954981184111,0.07368144989013672,0.028817738230705738,entropy,6,sqrt,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",0.8292682926829268,0.7804878048780488,0.7560975609756098,0.7560975609756098,0.7,0.764390243902439,0.041837622716861596,5,0.9079754601226994,0.8834355828220859,0.8895705521472392,0.9079754601226994,0.8841463414634146,0.8946206793356277,0.011108755666040181
1.2055806636810302,0.3461582811624473,0.26123967170715334,0.10869284693528627,entropy,6,sqrt,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 500}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7,0.7595121951219512,0.04109158963639548,9,0.8957055214723927,0.8834355828220859,0.8834355828220859,0.9079754601226994,0.8902439024390244,0.8921592099356577,0.00914988347832501
0.3499145984649658,0.0752476400189929,0.0774113655090332,0.023145276364244703,entropy,6,log2,200,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",0.8292682926829268,0.7804878048780488,0.7560975609756098,0.7560975609756098,0.7,0.764390243902439,0.041837622716861596,5,0.9079754601226994,0.8834355828220859,0.8895705521472392,0.9079754601226994,0.8841463414634146,0.8946206793356277,0.011108755666040181
1.0212783813476562,0.28017749638793743,0.22853732109069824,0.06199987771064513,entropy,6,log2,500,"{'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 500}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7,0.7595121951219512,0.04109158963639548,9,0.8957055214723927,0.8834355828220859,0.8834355828220859,0.9079754601226994,0.8902439024390244,0.8921592099356577,0.00914988347832501
0.360867977142334,0.12680006407310304,0.06878876686096191,0.027782620068148734,entropy,7,sqrt,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 200}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.65,0.7495121951219512,0.05726048062394296,21,0.9141104294478528,0.9263803680981595,0.9202453987730062,0.950920245398773,0.9207317073170732,0.9264776298069728,0.012823844122974997
1.0436100006103515,0.21319892173028893,0.21505088806152345,0.060497469558197424,entropy,7,sqrt,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 500}",0.8292682926829268,0.7317073170731707,0.7560975609756098,0.7317073170731707,0.65,0.7397560975609756,0.057385014221727246,33,0.9079754601226994,0.9141104294478528,0.9079754601226994,0.9386503067484663,0.9207317073170732,0.9178886727517582,0.011401289255818481
0.34336214065551757,0.011340529002559673,0.07352156639099121,0.007227868179674462,entropy,7,log2,200,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 200}",0.8292682926829268,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.65,0.7495121951219512,0.05726048062394296,21,0.9141104294478528,0.9263803680981595,0.9202453987730062,0.950920245398773,0.9207317073170732,0.9264776298069728,0.012823844122974997
1.299114990234375,0.23265966237445368,0.2735196590423584,0.06016824896522676,entropy,7,log2,500,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 500}",0.8292682926829268,0.7317073170731707,0.7560975609756098,0.7317073170731707,0.65,0.7397560975609756,0.057385014221727246,33,0.9079754601226994,0.9141104294478528,0.9079754601226994,0.9386503067484663,0.9207317073170732,0.9178886727517582,0.011401289255818481
0.6062743663787842,0.029024686745308514,0.12365555763244629,0.02294950527554603,entropy,8,sqrt,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.8292682926829268,0.8048780487804879,0.7804878048780488,0.7317073170731707,0.65,0.7592682926829268,0.06345027141231353,13,0.9325153374233128,0.950920245398773,0.9570552147239264,0.9693251533742331,0.9573170731707317,0.9534266048181953,0.012038516035112882
1.4662091732025146,0.1483227582506517,0.3009917736053467,0.02924981827984279,entropy,8,sqrt,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 500}",0.8292682926829268,0.7804878048780488,0.7560975609756098,0.7317073170731707,0.65,0.7495121951219512,0.05930190756066059,21,0.9386503067484663,0.950920245398773,0.9570552147239264,0.9815950920245399,0.9634146341463414,0.9583270986084095,0.014219267466694939
0.5967503070831299,0.021022980547535524,0.13544650077819825,0.022588741126758658,entropy,8,log2,200,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.8292682926829268,0.8048780487804879,0.7804878048780488,0.7317073170731707,0.65,0.7592682926829268,0.06345027141231353,13,0.9325153374233128,0.950920245398773,0.9570552147239264,0.9693251533742331,0.9573170731707317,0.9534266048181953,0.012038516035112882
1.4812196254730225,0.04461378928217483,0.33437237739562986,0.028954536795446562,entropy,8,log2,500,"{'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 500}",0.8292682926829268,0.7804878048780488,0.7560975609756098,0.7317073170731707,0.65,0.7495121951219512,0.05930190756066059,21,0.9386503067484663,0.950920245398773,0.9570552147239264,0.9815950920245399,0.9634146341463414,0.9583270986084095,0.014219267466694939
